2653, 5, 128
2654, 6, 128
2655, 21, 73
2656, 22, 73
2657, 23, 73
2658, 21, 249
2659, 22, 249
2660, 23, 249
2661, 11, 5
2662, 12, 5
2663, 13, 5
2664, 3, 191
2665, 4, 191
2666, 5, 191
2667, 16, 168
2668, 17, 168
2669, 18, 168
2670, 11, 145
2671, 12, 145
2672, 13, 145
2673, 19, 144
2674, 20, 144
2675, 21, 144
2676, 17, 149
2677, 18, 149
2678, 19, 149
2679, 8, 280
2680, 9, 280
2681, 10, 280
2682, 20, 86
2683, 21, 86
2684, 22, 86
2685, 11, 274
2686, 12, 274
2687, 13, 274
2688, 6, 271
2689, 7, 271
2690, 8, 271
2691, 20, 87
2692, 21, 87
2693, 22, 87
2694, 12, 269
2695, 13, 269
2696, 14, 269
2697, 9, 248
2698, 10, 248
2699, 11, 248
2700, 8, 247
2701, 9, 247
2702, 10, 247
2703, 10, 143
2704, 11, 143
2705, 12, 143
2706, 14, 246
2707, 15, 246
2708, 16, 246
2709, 15, 245
2710, 16, 245
2711, 17, 245
2712, 8, 101
2713, 9, 101
2714, 10, 101
2715, 16, 159
2716, 17, 159
2717, 18, 159
2718, 6, 90
2719, 7, 90
2720, 8, 90
2721, 4, 265
2722, 5, 265
2723, 6, 265
2724, 6, 59
2725, 7, 59
2726, 8, 59
2727, 15, 26
2728, 16, 26
2729, 17, 26
2730, 15, 129
2731, 16, 129
2732, 17, 129
2733, 12, 243
2734, 13, 243
2735, 14, 243
2736, 10, 130
2737, 11, 130
2738, 12, 130
2739, 15, 132
2740, 16, 132
2741, 17, 132
2742, 11, 142
2743, 12, 142
2744, 13, 142
2745, 10, 196
2746, 11, 196
2747, 12, 196
2748, 13, 56
2749, 14, 56
2750, 15, 56
2751, 15, 89
2752, 16, 89
2753, 17, 89
2754, 15, 161
2755, 16, 161
2756, 17, 161
2757, 12, 131
2758, 13, 131
2759, 14, 131
2760, 6, 242
2761, 7, 242
2762, 8, 242
2763, 2, 241
2764, 3, 241
2765, 4, 241
2766, 4, 133
2767, 5, 133
2768, 6, 133
2769, 9, 240
2770, 10, 240
2771, 11, 240
2772, 5, 68
2773, 6, 68
2774, 7, 68
2775, 5, 239
2776, 6, 239
2777, 7, 239
2778, 7, 39
2779, 8, 39
2780, 9, 39
2781, 4, 38
2782, 5, 38
2783, 6, 38
2784, 7, 284
2785, 8, 284
2786, 9, 284
2787, 2, 264
2788, 3, 264
2789, 4, 264
2790, 6, 238
2791, 7, 238
2792, 8, 238
2793, 3, 237
2794, 4, 237
2795, 5, 237
2796, 12, 66
2797, 13, 66
2798, 14, 66
2799, 5, 63
2800, 6, 63
2801, 7, 63
2802, 3, 261
2803, 4, 261
2804, 5, 261
2805, 6, 158
2806, 7, 158
2807, 8, 158
2808, 15, 157
2809, 16, 157
2810, 17, 157
2811, 13, 236
2812, 14, 236
2813, 15, 236
2814, 5, 156
2815, 6, 156
2816, 7, 156
2817, 4, 85
2818, 5, 85
2819, 6, 85
2820, 7, 155
2821, 8, 155
2822, 9, 155
2823, 8, 62
2824, 9, 62
2825, 10, 62
2826, 7, 55
2827, 8, 55
2828, 9, 55
2829, 4, 61
2830, 5, 61
2831, 6, 61
2832, 6, 154
2833, 7, 154
2834, 8, 154
2835, 7, 50
2836, 8, 50
2837, 9, 50
2838, 11, 153
2839, 12, 153
2840, 13, 153
2841, 4, 194
2842, 5, 194
2843, 6, 194
2844, 3, 84
2845, 4, 84
2846, 5, 84
2847, 5, 78
2848, 6, 78
2849, 7, 78
2850, 2, 77
2851, 3, 77
2852, 4, 77
2853, 4, 255
2854, 5, 255
2855, 6, 255
2856, 10, 7
2857, 11, 7
2858, 12, 7
2859, 5, 52
2860, 6, 52
2861, 7, 52
2862, 15, 152
2863, 16, 152
2864, 17, 152
2865, 11, 151
2866, 12, 151
2867, 13, 151
2868, 5, 43
2869, 6, 43
2870, 7, 43
2871, 4, 74
2872, 5, 74
2873, 6, 74
2874, 8, 234
2875, 9, 234
2876, 10, 234
2877, 11, 279
2878, 12, 279
2879, 13, 279
2880, 6, 72
2881, 7, 72
2882, 8, 72
2883, 4, 28
2884, 5, 28
2885, 6, 28
2886, 5, 233
2887, 6, 233
2888, 7, 233
2889, 6, 193
2890, 7, 193
2891, 8, 193
2892, 4, 283
2893, 5, 283
2894, 6, 283
2895, 20, 4
2896, 21, 4
2897, 22, 4
2898, 6, 232
2899, 7, 232
2900, 8, 232
2901, 7, 192
2902, 8, 192
2903, 9, 192
2904, 10, 171
2905, 11, 171
2906, 12, 171
2907, 3, 57
2908, 4, 57
2909, 5, 57
2910, 5, 88
2911, 6, 88
2912, 7, 88
2913, 6, 282
2914, 7, 282
2915, 8, 282
2916, 6, 30
2917, 7, 30
2918, 8, 30
2919, 3, 267
2920, 4, 267
2921, 5, 267
2922, 4, 44
2923, 5, 44
2924, 6, 44
2925, 4, 141
2926, 5, 141
2927, 6, 141
2928, 15, 230
2929, 16, 230
2930, 17, 230
2931, 7, 140
2932, 8, 140
2933, 9, 140
2934, 7, 36
2935, 8, 36
2936, 9, 36
2937, 3, 229
2938, 4, 229
2939, 5, 229
2940, 2, 228
2941, 3, 228
2942, 4, 228
2943, 3, 227
2944, 4, 227
2945, 5, 227
2946, 13, 160
2947, 14, 160
2948, 15, 160
2949, 4, 226
2950, 5, 226
2951, 6, 226
2952, 4, 190
2953, 5, 190
2954, 6, 190
2955, 26, 134
2956, 27, 134
2957, 28, 134
2958, 4, 18
2959, 5, 18
2960, 6, 18
2961, 2, 250
2962, 3, 250
2963, 4, 250
2964, 9, 139
2965, 10, 139
2966, 11, 139
2967, 11, 175
2968, 12, 175
2969, 13, 175
2970, 2, 29
2971, 3, 29
2972, 4, 29
2973, 18, 135
2974, 19, 135
2975, 20, 135
2976, 12, 225
2977, 13, 225
2978, 14, 225
2979, 2, 224
2980, 3, 224
2981, 4, 224
2982, 6, 172
2983, 7, 172
2984, 8, 172
2985, 3, 138
2986, 4, 138
2987, 5, 138
2988, 15, 64
2989, 16, 64
2990, 17, 64
2991, 16, 174
2992, 17, 174
2993, 18, 174
2994, 5, 189
2995, 6, 189
2996, 7, 189
2997, 5, 223
2998, 6, 223
2999, 7, 223
3000, 4, 222
3001, 5, 222
3002, 6, 222
3003, 13, 221
3004, 14, 221
3005, 15, 221
3006, 11, 220
3007, 12, 220
3008, 13, 220
3009, 3, 127
3010, 4, 127
3011, 5, 127
3012, 3, 219
3013, 4, 219
3014, 5, 219
3015, 4, 218
3016, 5, 218
3017, 6, 218
3018, 5, 40
3019, 6, 40
3020, 7, 40
3021, 5, 167
3022, 6, 167
3023, 7, 167
3024, 4, 126
3025, 5, 126
3026, 6, 126
3027, 4, 125
3028, 5, 125
3029, 6, 125
3030, 4, 217
3031, 5, 217
3032, 6, 217
3033, 2, 216
3034, 3, 216
3035, 4, 216
3036, 6, 215
3037, 7, 215
3038, 3, 260
3039, 4, 260
3040, 5, 260
3041, 3, 214
3042, 4, 214
3043, 5, 214
3044, 5, 213
3045, 6, 213
3046, 7, 213
3047, 5, 212
3048, 6, 212
3049, 7, 212
3050, 4, 188
3051, 5, 188
3052, 6, 188
3053, 10, 166
3054, 11, 166
3055, 12, 166
3056, 6, 211
3057, 7, 211
3058, 8, 211
3059, 5, 210
3060, 6, 210
3061, 7, 210
3062, 15, 148
3063, 16, 148
3064, 17, 148
3065, 5, 209
3066, 6, 209
3067, 7, 209
3068, 5, 268
3069, 6, 268
3070, 7, 268
3071, 4, 263
3072, 5, 263
3073, 6, 263
3074, 4, 208
3075, 5, 208
3076, 6, 208
3077, 4, 71
3078, 5, 71
3079, 6, 71
3080, 17, 173
3081, 18, 173
3082, 19, 173
3083, 5, 121
3084, 6, 121
3085, 7, 121
3086, 5, 181
3087, 6, 181
3088, 7, 181
3089, 4, 120
3090, 5, 120
3091, 6, 120
3092, 21, 169
3093, 22, 169
3094, 23, 169
3095, 6, 180
3096, 7, 180
3097, 8, 180
3098, 7, 94
3099, 8, 94
3100, 9, 94
3101, 6, 119
3102, 7, 119
3103, 8, 119
3104, 11, 207
3105, 12, 207
3106, 13, 207
3107, 7, 41
3108, 8, 41
3109, 9, 41
3110, 13, 1
3111, 14, 1
3112, 15, 1
3113, 11, 147
3114, 12, 147
3115, 13, 147
3116, 8, 165
3117, 9, 165
3118, 10, 165
3119, 11, 206
3120, 12, 206
3121, 13, 206
3122, 9, 164
3123, 10, 164
3124, 11, 164
3125, 5, 117
3126, 6, 117
3127, 7, 117
3128, 10, 187
3129, 11, 187
3130, 12, 187
3131, 4, 116
3132, 5, 116
3133, 6, 116
3134, 7, 95
3135, 8, 95
3136, 9, 95
3137, 8, 146
3138, 9, 146
3139, 10, 146
3140, 4, 205
3141, 5, 205
3142, 6, 205
3143, 7, 186
3144, 8, 186
3145, 9, 186
3146, 10, 170
3147, 11, 170
3148, 12, 170
3149, 9, 114
3150, 10, 114
3151, 11, 114
3152, 8, 185
3153, 9, 185
3154, 10, 185
3155, 3, 100
3156, 4, 100
3157, 5, 100
3158, 8, 275
3159, 9, 275
3160, 10, 275
3161, 6, 259
3162, 7, 259
3163, 8, 259
3164, 2, 113
3165, 3, 113
3166, 4, 113
3167, 6, 184
3168, 7, 184
3169, 8, 184
3170, 3, 112
3171, 4, 112
3172, 5, 112
3173, 5, 98
3174, 6, 98
3175, 7, 98
3176, 5, 281
3177, 6, 281
3178, 7, 281
3179, 8, 183
3180, 9, 183
3181, 10, 183
3182, 2, 111
3183, 3, 111
3184, 4, 111
3185, 6, 204
3186, 7, 204
3187, 8, 204
3188, 14, 106
3189, 15, 106
3190, 16, 106
3191, 14, 178
3192, 15, 178
3193, 16, 178
3194, 7, 163
3195, 8, 163
3196, 9, 163
3197, 3, 203
3198, 4, 203
3199, 5, 203
3200, 5, 202
3201, 6, 202
3202, 7, 202
3203, 2, 262
3204, 3, 262
3205, 4, 262
3206, 5, 266
3207, 6, 266
3208, 7, 266
3209, 11, 110
3210, 12, 110
3211, 13, 110
3212, 4, 109
3213, 5, 109
3214, 6, 109
3215, 11, 179
3216, 12, 179
3217, 13, 179
3218, 6, 201
3219, 7, 201
3220, 8, 201
3221, 13, 177
3222, 14, 177
3223, 15, 177
3224, 6, 200
3225, 7, 200
3226, 8, 200
3227, 9, 162
3228, 10, 162
3229, 11, 162
3230, 3, 108
3231, 4, 108
3232, 5, 108
3233, 5, 22
3234, 6, 22
3235, 7, 22
3236, 13, 176
3237, 14, 176
3238, 15, 176
3239, 11, 182
3240, 12, 182
3241, 13, 182
3242, 3, 21
3243, 4, 21
3244, 5, 21
3245, 4, 20
3246, 5, 20
3247, 6, 20
3248, 10, 58
3249, 11, 58
3250, 12, 58
3251, 9, 8
3252, 10, 8
3253, 11, 8
3254, 9, 16
3255, 10, 16
3256, 11, 16
3257, 9, 24
3258, 10, 24
3259, 11, 24
3260, 21, 107
3261, 22, 107
3262, 23, 107
3263, 9, 3
3264, 10, 3
3265, 11, 3
3266, 12, 11
3267, 13, 11
3268, 14, 11
3269, 11, 137
3270, 12, 137
3271, 13, 137
3272, 25, 37
3273, 26, 37
3274, 27, 37
3275, 9, 136
3276, 10, 136
3277, 11, 136
3278, 8, 9
3279, 9, 9
3280, 10, 9
3281, 11, 106
3282, 1, 286
3283, 2, 286
3284, 1, 287
3285, 2, 287
3286, 3, 287
3287, 4, 287
3288, 5, 287
3289, 6, 287
3290, 7, 287
3291, 8, 287
3292, 9, 287
3293, 10, 287
3294, 11, 287
3295, 1, 288
3296, 2, 288
3297, 1, 289
3298, 2, 289
3299, 3, 289
3300, 1, 291
3301, 1, 290
3302, 2, 290
3303, 3, 290
3304, 4, 290
3305, 5, 290
3306, 6, 290
3307, 7, 290
3308, 8, 290
3309, 9, 290
3310, 10, 290
3311, 11, 290
3312, 1, 294
3313, 2, 294
3314, 3, 294
3315, 4, 294
3316, 5, 294
3317, 1, 295
3318, 2, 295
3319, 3, 295
3320, 4, 295
3321, 5, 295
3322, 6, 295
3323, 7, 295
3324, 8, 295
3325, 9, 295
3326, 10, 295
3327, 11, 295
3328, 12, 295
3329, 13, 295
3330, 14, 295
3331, 15, 295
3332, 16, 295
3333, 17, 295
3334, 18, 295
3335, 19, 295
3336, 20, 295
3337, 11, 234
3338, 1, 296
3339, 2, 296
3340, 3, 296
3341, 1, 297
3342, 2, 297
3343, 1, 298
3344, 6, 294
3345, 1, 300
3346, 1, 299
3347, 8, 40
3348, 9, 40
3349, 10, 40
3350, 1, 301
3351, 2, 301
3352, 2, 291
3353, 1, 302
3354, 2, 302
3355, 1, 303
3356, 2, 303
3357, 3, 303
3358, 1, 304
3359, 2, 304
3360, 3, 304
3361, 4, 304
3362, 5, 304
3363, 6, 304
3364, 7, 304
3365, 1, 305
3366, 2, 305
3367, 1, 306
3368, 2, 306
3369, 1, 307
3370, 2, 307
3371, 3, 307
3372, 1, 308
3373, 2, 308
3374, 3, 308
3375, 4, 308
3376, 5, 308
3377, 6, 308
3378, 1, 309
3379, 2, 309
3380, 3, 309
3381, 4, 309
3382, 1, 310
3383, 2, 310
3384, 1, 311
3385, 2, 311
3386, 3, 311
3387, 4, 311
3388, 5, 311
3389, 1, 312
3390, 2, 312
3391, 3, 312
3392, 4, 312
3393, 5, 312
3394, 1, 313
3395, 1, 314
3396, 2, 314
3397, 3, 314
3398, 4, 314
3399, 1, 315
3400, 2, 315
3401, 1, 316
3402, 2, 316
3403, 3, 316
3404, 4, 316
3405, 5, 316
3406, 6, 316
3407, 7, 316
3408, 1, 317
3409, 2, 317
3410, 3, 317
3411, 1, 318
3412, 2, 318
3413, 3, 318
3414, 4, 318
3415, 5, 318
3416, 6, 318
3417, 1, 319
3418, 2, 319
3419, 3, 319
3420, 4, 319
3421, 5, 319
3422, 6, 319
3423, 1, 320
3424, 2, 320
3425, 3, 320
3426, 1, 322
3427, 2, 322
3428, 3, 322
3429, 4, 322
3430, 1, 321
3431, 2, 321
3432, 3, 321
3433, 4, 321
3434, 5, 321
3435, 6, 321
3436, 7, 321
3437, 8, 321
3438, 9, 321
3439, 10, 321
3440, 11, 321
3441, 12, 321
3442, 1, 325
3443, 2, 325
3444, 3, 325
3445, 4, 325
3446, 1, 324
3447, 1, 326
3448, 2, 326
3449, 1, 327
3450, 2, 327
3451, 3, 327
3452, 3, 315
3453, 4, 315
3454, 5, 315
3455, 5, 325
3456, 6, 325
3457, 7, 325
3458, 5, 309
3459, 6, 309
3460, 7, 309
3461, 3, 326
3462, 4, 326
3463, 5, 326
3464, 3, 310
3465, 4, 310
3466, 5, 310
3467, 6, 311
3468, 7, 311
3469, 8, 311
3470, 12, 287
3471, 13, 287
3472, 6, 312
3473, 7, 312
3474, 8, 312
3475, 2, 313
3476, 3, 313
3477, 4, 313
3478, 3, 305
3479, 4, 305
3480, 5, 305
3481, 3, 302
3482, 4, 302
3483, 5, 302
3484, 5, 314
3485, 6, 314
3486, 7, 314
3487, 3, 291
3488, 4, 291
3489, 5, 291
3490, 4, 327
3491, 5, 327
3492, 6, 327
3493, 4, 317
3494, 5, 317
3495, 6, 317
3496, 7, 318
3497, 8, 318
3498, 9, 318
3499, 4, 320
3500, 5, 320
3501, 6, 320
3502, 13, 321
3503, 14, 321
3504, 15, 321
3505, 5, 322
3506, 6, 322
3507, 7, 322
3508, 1, 328
3509, 2, 328
3510, 3, 328
3511, 4, 328
3512, 1, 329
3513, 2, 329
3514, 3, 329
3515, 4, 329
3516, 5, 329
3517, 6, 329
3518, 1, 330
3519, 2, 330
3520, 3, 330
3521, 4, 330
3522, 5, 330
3523, 6, 330
3524, 7, 330
3525, 8, 330
3526, 9, 330
3527, 10, 330
3528, 11, 330
3529, 12, 330
3530, 4, 303
3531, 5, 303
3532, 6, 303
3533, 865, 319
3534, 1, 331
3535, 2, 331
3536, 21, 295
3537, 22, 295
3538, 23, 295
3539, 24, 295
3540, 25, 295
3541, 12, 114
3542, 13, 114
3543, 14, 114
3544, 15, 114
3545, 16, 114
3546, 17, 114
3547, 18, 148
3548, 19, 148
3549, 20, 148
3550, 21, 148
3551, 22, 148
3552, 15, 131
3553, 16, 131
3554, 17, 131
3555, 18, 131
3556, 19, 131
3557, 20, 131
3558, 1, 332
3559, 2, 332
3560, 1, 333
3561, 2, 333
3562, 3, 333
3563, 4, 333
3564, 5, 333
3565, 6, 333
3566, 7, 333
3567, 1, 334
3568, 2, 334
3569, 3, 334
3570, 4, 334
3571, 5, 334
3572, 6, 334
3573, 7, 334
3574, 8, 334
3575, 9, 334
3576, 10, 334
3577, 11, 334
3578, 1, 335
3579, 2, 335
3580, 1, 336
3581, 2, 336
3582, 3, 336
3583, 4, 336
3584, 1, 337
3585, 2, 337
3586, 3, 337
3587, 1, 338
3588, 2, 338
3589, 3, 338
3590, 4, 338
3591, 5, 338
3592, 6, 338
3593, 7, 338
3594, 1, 339
3595, 2, 339
3596, 3, 339
3597, 1, 340
3598, 2, 340
3599, 3, 340
3600, 4, 340
3601, 1, 341
3602, 2, 341
3603, 3, 341
3604, 1, 342
3605, 2, 342
3606, 3, 342
3607, 4, 342
3608, 5, 342
3609, 10, 302
3610, 4, 341
3611, 13, 64
3612, 8, 333
3613, 12, 334
3614, 13, 334
3615, 5, 336
3616, 8, 338
3617, 4, 339
3618, 1, 343
3619, 2, 343
3620, 3, 343
3621, 4, 343
3622, 1, 344
3623, 2, 344
3624, 3, 344
3625, 4, 344
3626, 5, 344
3627, 6, 344
3628, 7, 344
3629, 2, 299
3630, 1, 345
3631, 2, 345
3632, 1, 346
3633, 2, 346
3634, 3, 346
3635, 4, 346
3636, 5, 346
3637, 6, 346
3638, 1, 347
3639, 2, 347
3640, 3, 347
3641, 4, 347
3642, 5, 347
3643, 6, 347
3644, 7, 347
3645, 5, 343
3646, 6, 343
3647, 7, 343
3648, 9, 333
3649, 10, 333
3650, 11, 333
3651, 14, 334
3652, 15, 334
3653, 16, 334
3654, 6, 336
3655, 7, 336
3656, 8, 336
3657, 7, 346
3658, 1, 348
3659, 1, 349
3660, 1, 350
3661, 2, 350
3662, 3, 350
3663, 4, 350
3664, 5, 350
3665, 1, 351
3666, 2, 351
3667, 3, 351
3668, 4, 351
3669, 5, 351
3670, 6, 351
3671, 7, 351
3672, 8, 351
3673, 9, 351
3674, 10, 351
3675, 11, 351
3676, 12, 351
3677, 13, 351
3678, 14, 351
3679, 1, 352
3680, 2, 352
3681, 1, 353
3682, 2, 353
3683, 3, 353
3684, 4, 353
3685, 5, 353
3686, 1, 354
3687, 2, 354
3688, 3, 354
3689, 4, 354
3690, 5, 354
3691, 6, 354
3692, 7, 354
3693, 7, 308
3694, 13, 330
3695, 8, 316
3696, 9, 316
3697, 6, 25
3698, 7, 25
3699, 1, 355
3700, 2, 355
3701, 3, 355
3702, 4, 355
3703, 5, 355
3704, 6, 355
3705, 7, 355
3706, 8, 355
3707, 1, 356
3708, 2, 356
3709, 3, 356
3710, 4, 356
3711, 5, 356
3712, 6, 356
3713, 7, 356
3714, 8, 356
3715, 9, 356
3716, 10, 356
3717, 11, 356
3718, 1, 357
3719, 1, 358
3720, 2, 358
3721, 3, 358
3722, 4, 358
3723, 5, 358
3724, 6, 358
3725, 8, 304
3726, 9, 304
3727, 10, 304
3728, 11, 304
3729, 8, 325
3730, 9, 325
3731, 14, 330
3732, 15, 330
3733, 16, 330
3734, 12, 16
3735, 13, 16
3736, 5, 328
3737, 6, 328
3738, 2, 324
3739, 3, 324
3740, 4, 324
3741, 8, 309
3742, 5, 341
3743, 6, 341
3744, 7, 341
3745, 14, 287
3746, 15, 287
3747, 11, 146
3748, 12, 146
3749, 9, 311
3750, 11, 165
3751, 12, 165
3752, 9, 119
3753, 9, 312
3754, 10, 312
3755, 8, 215
3756, 16, 160
3757, 4, 289
3758, 5, 289
3759, 6, 289
3760, 3, 297
3761, 4, 297
3762, 5, 297
3763, 10, 316
3764, 11, 316
3765, 12, 316
3766, 2, 357
3767, 3, 357
3768, 4, 357
3769, 14, 279
3770, 3, 332
3771, 4, 332
3772, 5, 332
3773, 3, 335
3774, 4, 335
3775, 5, 335
3776, 14, 153
3777, 10, 50
3778, 11, 50
3779, 4, 337
3780, 5, 337
3781, 6, 337
3782, 9, 338
3783, 10, 338
3784, 11, 338
3785, 15, 66
3786, 6, 237
3787, 3, 352
3788, 4, 352
3789, 5, 352
3790, 5, 340
3791, 6, 340
3792, 12, 240
3793, 13, 240
3794, 18, 161
3795, 19, 161
3796, 16, 56
3797, 18, 26
3798, 19, 26
3799, 6, 342
3800, 7, 342
3801, 8, 342
3802, 12, 356
3803, 13, 356
3804, 14, 356
3805, 1, 359
3806, 1, 360
3807, 2, 360
3808, 3, 360
3809, 1, 361
3810, 2, 361
3811, 3, 361
3812, 4, 361
3813, 5, 361
3814, 6, 361
3815, 7, 361
3816, 1, 362
3817, 2, 362
3818, 3, 362
3819, 4, 362
3820, 5, 362
3821, 6, 362
3822, 7, 362
3823, 1, 363
3824, 2, 363
3825, 3, 363
3826, 4, 363
3827, 1, 364
3828, 1, 365
3829, 2, 365
3830, 3, 365
3831, 4, 365
3832, 5, 365
3833, 6, 365
3834, 7, 365
3835, 8, 365
3836, 5, 363
3837, 6, 363
3838, 7, 363
3839, 8, 363
3840, 1, 366
3841, 2, 366
3842, 3, 366
3843, 4, 366
3844, 5, 366
3845, 6, 366
3846, 1, 367
3847, 2, 367
3848, 3, 367
3849, 4, 367
3850, 5, 367
3851, 8, 361
3852, 9, 361
3853, 10, 361
3854, 11, 361
3855, 12, 361
3856, 8, 362
3857, 9, 362
3858, 10, 362
3859, 8, 210
3860, 9, 210
3861, 10, 210
3862, 11, 210
3863, 9, 211
3864, 10, 211
3865, 11, 211
3866, 8, 344
3867, 9, 344
3868, 10, 344
3869, 11, 344
3870, 13, 166
3871, 14, 166
3872, 15, 166
3873, 7, 188
3874, 8, 188
3875, 9, 188
3876, 10, 188
3877, 4, 360
3878, 5, 360
3879, 6, 360
3880, 13, 361
3881, 14, 361
3882, 15, 361
3883, 16, 361
3884, 17, 361
3885, 18, 361
3886, 19, 361
3887, 20, 361
3888, 11, 362
3889, 12, 362
3890, 13, 362
3891, 8, 266
3892, 9, 266
3893, 10, 266
3894, 5, 262
3895, 6, 262
3896, 7, 262
3897, 15, 220
3898, 14, 220
3899, 1, 369
3900, 2, 369
3901, 3, 369
3902, 1, 370
3903, 2, 370
3904, 3, 370
3905, 1, 371
3906, 2, 371
3907, 7, 120
3908, 8, 121
3909, 1, 372
3910, 2, 372
3911, 3, 372
3912, 4, 372
3913, 5, 372
3914, 6, 372
3915, 7, 372
3916, 8, 372
3917, 1, 373
3918, 2, 373
3919, 3, 373
3920, 4, 373
3921, 5, 373
3922, 6, 373
3923, 7, 373
3924, 8, 373
3925, 9, 373
3926, 10, 373
3927, 11, 373
3928, 12, 373
3929, 13, 373
3930, 14, 373
3931, 15, 373
3932, 16, 373
3933, 21, 135
3934, 22, 135
3935, 23, 135
3936, 24, 135
3937, 25, 135
3938, 1, 374
3939, 2, 374
3940, 3, 374
3941, 4, 374
3942, 5, 374
3943, 6, 374
3944, 7, 374
3945, 8, 374
3946, 9, 374
3947, 10, 374
3948, 11, 374
3949, 16, 1
3950, 17, 1
3951, 18, 1
3952, 19, 1
3953, 18, 129
3954, 19, 129
3955, 20, 129
3956, 1, 375
3957, 3, 371
3958, 4, 371
3959, 5, 371
3960, 6, 371
3961, 7, 371
3962, 30, 134
3963, 31, 134
3964, 32, 134
3965, 33, 134
3966, 34, 134
3967, 35, 134
3968, 36, 134
3969, 37, 134
3970, 38, 134
3971, 39, 134
3972, 40, 134
3973, 13, 130
3974, 14, 130
3975, 15, 130
3976, 16, 130
3977, 17, 130
3978, 18, 130
3979, 19, 130
3980, 20, 130
3981, 14, 137
3982, 15, 137
3983, 16, 137
3984, 17, 137
3985, 18, 137
3986, 19, 137
3987, 20, 137
3988, 21, 137
3989, 22, 137
3990, 23, 137
3991, 24, 137
3992, 25, 137
3993, 10, 41
3994, 11, 41
3995, 12, 41
3996, 13, 41
3997, 14, 41
3998, 15, 41
3999, 16, 41
4000, 17, 41
4001, 18, 41
4002, 19, 41
4003, 20, 41
4004, 15, 243
4005, 16, 243
4006, 17, 243
4007, 18, 243
4008, 19, 243
4009, 20, 243
4010, 1, 376
4011, 2, 376
4012, 3, 376
4013, 4, 376
4014, 5, 376
4015, 6, 376
4016, 7, 376
4017, 8, 376
4018, 9, 376
4019, 10, 376
4020, 7, 358
4021, 1, 377
4022, 2, 377
4023, 3, 377
4024, 4, 377
4025, 5, 377
4026, 6, 377
4027, 7, 377
4028, 1, 378
4029, 2, 378
4030, 3, 378
4031, 4, 378
4032, 5, 378
4033, 6, 378
4034, 7, 378
4035, 2, 364
4036, 3, 364
4037, 4, 364
4038, 5, 364
4039, 1, 379
4040, 2, 379
4041, 3, 379
4042, 4, 379
4043, 5, 379
4044, 6, 379
4045, 7, 379
4046, 8, 379
4047, 9, 379
4048, 10, 379
4049, 11, 379
4050, 12, 379
4051, 13, 379
4052, 14, 379
4053, 1, 380
4054, 2, 380
4055, 8, 378
4056, 9, 378
4057, 10, 378
4058, 11, 378
4059, 12, 378
4060, 13, 378
4061, 14, 378
4062, 9, 365
4063, 10, 365
4064, 9, 372
4065, 10, 372
4066, 11, 372
4067, 6, 67
4068, 7, 67
4069, 8, 67
4070, 1, 381
4071, 2, 381
4072, 1, 382
4073, 2, 382
4074, 3, 382
4075, 4, 382
4076, 5, 382
4077, 1, 383
4078, 2, 383
4079, 3, 383
4080, 4, 383
4081, 5, 383
4082, 6, 383
4083, 7, 383
4084, 8, 383
4085, 6, 382
4086, 3, 381
4087, 4, 381
4088, 9, 383
4089, 10, 383
4090, 11, 383
4091, 12, 383
4092, 13, 383
4093, 1, 384
4094, 2, 384
4095, 3, 384
4096, 4, 384
4097, 5, 384
4098, 6, 384
4099, 7, 384
4100, 8, 384
4101, 9, 384
4102, 10, 384
4103, 11, 384
4104, 12, 384
4105, 13, 384
4106, 14, 384
4107, 1, 385
4108, 2, 385
4109, 3, 385
4110, 4, 385
4111, 1, 386
4112, 2, 386
4113, 3, 386
4114, 1, 387
4115, 2, 387
4116, 3, 387
4117, 1, 388
4118, 2, 388
4119, 4, 387
4120, 5, 387
4121, 6, 387
4122, 3, 388
4123, 4, 388
4124, 5, 388
4125, 1, 389
4126, 2, 389
4127, 3, 389
4128, 4, 389
4129, 5, 389
4130, 6, 389
4131, 7, 389
4132, 8, 389
4133, 9, 389
4134, 10, 389
4135, 11, 389
4136, 12, 389
4137, 15, 379
4138, 15, 379
4139, 16, 379
4140, 17, 379
4141, 1, 390
4142, 2, 390
4143, 3, 390
4144, 4, 390
4145, 5, 390
4146, 6, 390
4147, 7, 390
4156, 8, 390
4160, 15, 378
4165, 1, 391
4166, 2, 391
4167, 1, 393
4168, 2, 393
4169, 3, 393
4170, 4, 393
4171, 5, 393
4172, 6, 393
4173, 1, 394
4174, 2, 394
4175, 3, 394
4176, 4, 394
4186, 1, 395
4187, 2, 395
4188, 1, 396
4189, 2, 396
4196, 1, 397
4197, 2, 397
4198, 3, 397
4199, 864, 379
4204, 11, 365
4205, 12, 365
4206, 13, 365
4207, 14, 365
4208, 15, 36
